id,name_CHN,start date,end date,subject type,alma mater
1144727,劉國治,,1986,自然科學,清華大學工程物理所碩士
1144727,劉國治,,1992,自然科學,清華大學工程物理所博士
1142848,劉國梁,1928 / 7,,未知,陝西省立延安第八中學學習
1142848,劉國梁,1930,,未知,陜西省立綏德第四師範學校學習
1142848,劉國梁,1940,,軍事科學,中國人民抗日軍政大學第二分校學習
1142848,劉國梁,1945,1945,未知,延安中央黨校學習
1139441,劉國強,1978 / 3,1982 / 1,自然科學,大連鐵道學院電器工程系工業電器自動化專業學生
1139441,劉國強,1992 / 3,1995 / 12,自然科學,東北大學自控系工企自動化專業工學碩士
1142432,劉國光,1941,1946,經濟與管理,西南聯合大學經濟系學習
1142432,劉國光,1951,1955,經濟與管理,蘇聯莫斯科國立經濟學院研究生
1143230,劉國中,1978 / 10,1982 / 8,自然科學,華東工程學院炮彈系觸發引信設計與製造專業學習
1143230,劉國中,1985 / 9,1988 / 9,自然科學,哈爾濱工業大學金屬材料及工藝系壓力加工專業學習
1143230,劉國中,1988 / 9,1990 / 6,,哈爾濱工業大學管理學院系統工程專業學習
1172718,劉嘉,,,,國防大學
1138587,劉向東,1959 / 9,1964 / 7,自然科學,太原工學院化工系學習
1138587,劉向東,1964 / 8,1965 / 8,自然科學,蘭州業餘化工學院進修學習
1166557,劉吉臻,1973 / 9,1976 / 12,,華北電力學院生產過程自動化專業學習
1166557,劉吉臻,1979 / 9,1982 / 9,,華北電力學院北京研究生部讀研究生
1140907,劉吉,,1964,,畢業於清華大學物理工程系
1144093,劉可為,,,社會科學與法律,北京航空航天大學社會科學系思想政治教育與行政管理專業畢業
1144093,劉可為,,,經濟與管理,南京大學工商管理碩士
1143138,劉可清,1978 / 9,1980 / 8,,福建寧德師範專科學校政教科學習
1143138,劉可清,1993 / 6,1993 / 8,,省委黨校縣長培訓班學習
1143138,劉可清,1995 / 9,1996 / 7,,中央黨校中青年幹部培訓班學習
1143138,劉可清,1995 / 9,1998 / 7,,中央黨校研究生院在職研究生班經濟管理專業學習
1143138,劉可清,2001 / 5,2001 / 7,,國家行政學院培訓中心國土資源廳（局）長培訓班學習
1143138,劉可清,2008 / 5,2008 / 6,,中央黨校市地黨政主要領導幹部進修班學習
1143138,劉可清,2010 / 5,2010 / 6,,中組部組織的赴英國牛津大學城市危機應對與和諧社會治理專題研究班學習
1139329,劉友凡,1983 / 9,1986 / 7,未知,湖北省委黨校函授幹部專修科學習
1139329,劉友凡,1992 / 9,1993 / 7,未知,中央黨校中青班學習
1139329,劉友凡,1995 / 9,1998 / 7,經濟與管理,湖北省委黨校政治經濟學專業在職研究生學習
1143651,劉卓志,1997 / 5,1998 / 10,經濟與管理,東財經大學企業管理專業研究生課學習
1165154,劉化龍,,,,大連鐵道學院焊接專業
1141107,劉勳發,,,未知,中央黨校在職大學學習
1138771,劉勝玉,1970,1974,人文科學,北京大學哲學系學習
1138771,劉勝玉,1992 / 3,1992 / 7,,中央黨校進修二班學習
1144622,劉勝,,,自然科學,西北工業大學航空發動機專業研究生，工學博士
1169496,劉力貞,,1955,自然科學,瀋陽中國醫科大學醫療系
1143604,劉力偉,1978 / 3,1982 / 1,經濟與管理,湘潭大學經濟系
1138640,劉劍鋒,1955 / 8,1956 / 8,人文科學,北京俄語學院留蘇預備部學習
1138640,劉劍鋒,1956 / 8,1961 / 9,自然科學,蘇聯基輔工學院無線電工程系半導體專業學習
1144091,劉劍,1988 / 9,1992 / 7,經濟與管理,中國人民大學計劃經濟系價格學專業
1144091,劉劍,1996 / 10,1998 / 11,經濟與管理,中國人民大學國民經濟計劃與管理專業研究生課程班在職
1144091,劉劍,2002 / 9,2004 / 11,經濟與管理,中歐國際工商學院工商管理專業在職研究生，攻讀工商管理碩士學位，參加哈佛大學培訓
1157605,劉剛,,,,全日制大學、工學學士、公共管理碩
1144709,劉利民,1972,1975,人文科學,遼寧外語專科學校俄語專業學生
1144709,劉利民,1980,1983,人文科學,北京師範學院現代俄語專業碩士研究生
1144709,劉利民,1986,1989,人文科學,俄羅斯國立普希金俄語學院俄語專業博士研究生
1140621,劉凡,1990,1992,經濟與管理,中國科技大學研究生管理專業
1140621,劉凡,2000,2003,經濟與管理,武漢市委黨校經濟學專業在職研究生
1140621,劉凡,2004,2006,經濟與管理,華中科技大學管理科學與工程專業博士研究生，獲管理學博士學位
1141939,劉凌,,1960,軍事科學,高等軍事學院基本系學習
1139290,劉冬冬,1981 / 9,1983 / 7,軍事科學,解放軍政治學院完成班
1139436,劉克田,,,經濟與管理,遼寧大學經濟管理學院學習
1139436,劉克田,,,經濟與管理,中央黨校培訓部研究生班學習
1142807,劉克敏,1940,,未知,中央黨校學習
1139122,劉克崮,1971 / 9,1972 / 2,未知,黑龍江建設兵團三師師資訓練班學習
1139122,劉克崮,1978 / 4,1982 / 2,社會科學與法律,中國人民大學政治經濟學專業學習
1166529,劉克利,1982 / 1,,,本科畢業於湖南大學無機化學工程專業並留校工作
1166529,劉克利,1998 / 6,,,碩士研究生畢業於湖南大學管理工程專業並獲碩士學位
1141866,劉光磊,1984 / 9,1986 / 8,,貴州省畢節地委黨校黨政幹部大專培訓班
1141866,劉光磊,1995 / 8,1997 / 12,經濟與管理,中央黨校函授學院本科班黨政管理專業學習
1141866,劉光磊,2003 / 3,2004 / 1,,中央黨校一年制中青班學習
1141866,劉光磊,2003 / 9,2006 / 9,,中央黨校函授學院省部級幹部在職研究生班政治學專業學習
1141940,劉光甫,,1954,軍事科學,軍事學院學習
1142430,劉光濤,1937 / 11,1938 / 5,未知,陜西三原安吳堡青年訓練班學習
1142430,劉光濤,1938 / 5,1939 / 1,軍事科學,延安抗日軍政大學總校三大隊一隊學習
1142430,劉光濤,1957 / 2,1957 / 7,社會科學與法律,解放軍政治學院學習
1143819,劉光復,1962 / 9,1967 / 9,自然科學,吉林工業大學機械系機械製造專業學習
1143819,劉光復,1978 / 9,1981 / 12,自然科學,安徽省合肥工業大學機械二系機械製造專業讀碩士研究生
1139727,劉光和,,1968,經濟與管理,北京林學院林業經濟專業學習
1143118,劉先,1941 / 2,1945,未知,馬列學院、中央黨校學習
1165649,劉傑,,,未知,中央黨校大學學歷
1140170,劉健生,1965,1970 / 9,人文科學,河北大學中文系中國語言文學專業學習
1139733,劉偉平,1972 / 4,,未知,南京航空學院一系飛機設計專業
1139733,劉偉平,1998 / 9,1999 / 7,未知,中央黨校一年制中青年幹部培訓班學習
1139733,劉偉平,1998 / 9,2001 / 7,經濟與管理,中央黨校研究生院在職研究生班世界經濟專業
1141004,劉偉,1978 / 2,1980 / 2,未知,安徽省蚌埠師範學校學生（中等師範，相當於高中）
1141004,劉偉,1983 / 10,1986 / 12,人文科學,安徽省蚌埠教育學院中文專業學習（人文科學．文學）
1141004,劉偉,1990 / 8,1992 / 12,經濟與管理,中央黨校函授學院經濟管理專業學習（社會科學．經濟．函授大專）
1141004,劉偉,1996 / 9,1997 / 7,未知,中央黨校一年制中青年幹部培訓班學習（政治培訓)
1149455,劉偉,1985 / 9,1987 / 7,,廈門大學財政金融系財稅專業幹部專修科學習
1149455,劉偉,1995 / 3,1995 / 6,,重慶市委黨校第九期中青年幹部培訓班學習
1149455,劉偉,1995 / 11,1997 / 11,,財政部財政科學研究所財政專業研究生進修班學習
1149455,劉偉,2003 / 3,2005 / 7,,重慶大學網路教育學院經濟與工商管理專業本科學習
1149455,劉偉,2004 / 9,2007 / 6,,重慶大學電氣工程學院電氣工程專業學習，獲工學碩士學位
1149455,劉偉,2009 / 2,2009 / 7,,中央黨校中青年幹部培訓班學習
1140478,劉倫賢,1980 / 9,1982 / 7,軍事科學,解放軍軍事學院完成班學習
1140478,劉倫賢,1993 / 12,1995 / 4,軍事科學,國防大學基本系學習
1140478,劉倫賢,1996 / 8,1998 / 12,經濟與管理,中共中央黨校領導幹部函授班經濟管理專業學習
1170562,劉俊臣,1979 / 9,1983 / 7,社會科學與法律,鄭州大學法律系法律專業學生
1170562,劉俊臣,1983 / 7,1986 / 7,社會科學與法律,吉林大學法律系民法專業碩士研究生
1170562,劉俊臣,1998 / 9,2002 / 7,社會科學與法律,中國人民大學法學院民商法專業博士研究生
1170562,劉俊臣,2005 / 3,2006 / 1,,中央黨校中青班學習
1142962,劉俊秀,1934 / 2,1934 / 6,未知,馬克思共產主義大學第二期高級班學習
1142962,劉俊秀,1937 / 7,1937 / 12,未知,中央黨校學習
1142962,劉俊秀,1941 / 9,1942 / 1,未知,中央管理局學習
1142962,劉俊秀,1942 / 2,1945 / 6,未知,中央黨校一部、四部學習
1143490,劉俊文,,,,東北財經大學經濟學碩士
1160013,劉佳晨,,1995,,清華大學工學學士學位
1160013,劉佳晨,,1997,,清華大學科學碩士學位
1160013,劉佳晨,,2002,,美國新澤西州立大學工學博士學位（期間  獲美國新澤西州立大學科學碩士學位、統計學碩士學位)
1139521,劉作田,1961,1962,自然科學,河北昌黎農學院農學系學習
1139521,劉作田,1962,1966 / 9,自然科學,河北農業大學農學系土壤農業化學專業學習
1142419,劉伯承,1912,,軍事科學,重慶軍政府將校學堂
1142419,劉伯承,,,軍事科學,莫斯科高級步兵學校、伏龍芝軍事學院
1142419,劉伯承,1943 / 9,,軍事科學,延安中央黨校
1142421,劉伯庄,,,未知,四川南充中學
1142421,劉伯庄,1919,,未知,北京大學
1138652,劉仲藜,,,經濟與管理,中共中央黨校大專學歷
1138652,劉仲藜,1952 / 1,,經濟與管理,黑龍江省商業幹部訓練班學習
1139754,劉仲,,1969,自然科學,寧夏大學化學系學習
1142491,劉仁,1924,,未知,北京師範大學附中學習
1142491,劉仁,1935,,未知,被派往蘇聯學習
1139127,劉京,1963 / 7,1968 / 9,自然科學,北京工業學院無線電系無線電技術專業學習
1139127,劉京,1994 / 3,1994 / 6,未知,中共中央黨校進修一班學習
1142571,劉亞雄,,1920,未知,太原女子師範學校
1142571,劉亞雄,1923,1926 / 3,未知,北京國立女子師範大學
1142571,劉亞雄,1926 / 9,1928,未知,蘇聯莫斯科中山大學
1142571,劉亞雄,1942 / 4,1942 / 8,未知,中共中央北方局黨校
1142571,劉亞雄,1942 / 8,,未知,中共中央黨校
1141836,劉亞紅,,1968 / 8,軍事科學,中國人民解放軍測繪學院制本十班
1139213,劉亞洲,1959,1965,,太原市育英小學
1139213,劉亞洲,1965,,,育英學校初中部
1139213,劉亞洲,1972,1975,人文科學,武漢大學外語系英文專業畢業
1142455,劉亞樓,1929 / 12,,,中國工農紅軍第四軍隨營學校學習
1142455,劉亞樓,1936 / 6,1936 / 12,未知,抗日紅軍大學學習
1142455,劉亞樓,1939 / 1,,軍事科學,莫斯科伏龍芝軍事學院學習
1140844,劉于鶴,,1961,,前蘇聯列寧格勒森林工程學院
1140205,劉也強,1965 / 9,1970 / 7,自然科學,北京航空學院自動駕駛儀專業學習
1140205,劉也強,1988 / 9,1989 / 1,未知,中央黨校進修部學習
1138653,劉中一,1951,1952,經濟與管理,中原大學財經學院統計系經濟統計專業學習
1141161,劉世錦,1978 / 3,1982 / 2,經濟與管理,西北大學經濟系學習
1141161,劉世錦,1986 / 11,1989 / 11,經濟與管理,中國社會科學院研究生院，獲經濟學博士學位
1138891,劉上洋,,,經濟與管理,中央黨校經濟管理專業在職研究生畢業
1143164,劉三源,,,未知,延安馬列學院第四班第四支部
1143164,劉三源,,,未知,中共中央黨校
1143856,別勝學,,,自然科學,吉林省通化市職工大學機械製造工藝與設備專業
1139757,列確,1983 / 9,1986 / 7,未知,中央黨校進修部幹部大專文化進修班（文化補課，大專資格）
1139556,刁金祥,,,,齊齊哈爾化學工業學校中專畢業
1143381,刀林蔭,1973 / 9,1975 / 7,,雲南省西雙版納州民族師範學校中師專業學習
1143381,刀林蔭,1986 / 9,1988 / 7,,雲南省委黨校黨政管理專業大專班脫產學習
1143381,刀林蔭,1989 / 9,1991 / 7,,北京師範大學哲學系政教專業本科班函授學習
1143381,刀林蔭,2000 / 9,2003 / 7,,中央黨校馬克思主義哲學專業在職研究生班學習
1141481,凱豐,,,未知,江西萍鄉中學
1141481,凱豐,1925,,未知,湖北武昌高等師範學校
1141481,凱豐,1927,1930,未知,莫斯科中山大學
1140824,凌毓勛,,1950,經濟與管理,貴州大學經濟系學習
1143581,凌月明,1979 / 9,1983 / 8,自然科學,南京化工學院化學工程系無機化工專業
1143581,凌月明,1999 / 9,2002 / 8,社會科學與法律,福建師範大學經法學院政治經濟學專業在職研究生班
1143581,凌月明,2004 / 3,2005 / 1,社會科學與法律,中央黨校一年制中青班
1165833,凌文,,,,上海交通大學博士
1139580,凌成興,,,經濟與管理,中央黨校經濟管理專業在職研究生
1142643,冼恒漢,1936 / 8,,未知,紅四方面軍紅軍大學、保安紅軍大學、延安抗日軍政大學學習
1141127,冷溶,1979 / 9,1983 / 9,人文科學,北京大學哲學系哲學專業（人文科學．哲學，本科）
1141127,冷溶,1975 / 1,1976 / 10,人文科學,北京市機械局哲學進修班學員（文革「大批判」培訓）
1140364,冷寬,1986,,未知,國防大學
1150895,冉萬祥,1981 / 9,1985 / 8,,中國人民大學農業經濟系農經專業學習，獲經濟學學士學位
1154002,冀文林,1985 / 9,1989 / 7,,武漢地質學院、中國地質大學（武漢）物探系勘查地球物理專業學習，獲理學學士學位
1154002,冀文林,2001 / 9,2003 / 7,,四川省工商管理學院MBA研究生學歷教育班在職學習
1143269,公保扎西,1974 / 12,1978 / 7,自然科學,青海省湟源畜牧學校畜牧獸醫專業學習
1143269,公保扎西,1981 / 9,1982 / 7,未知,中央民族學院幹訓部全國政訓班學習
1143269,公保扎西,1985 / 3,1987 / 1,社會科學與法律,北京師範大學馬列教研室紀檢班學習
1143269,公保扎西,1992 / 8,1994 / 12,經濟與管理,中央黨校領導幹部函授班經濟管理專業學習
1143269,公保扎西,1994 / 9,1996 / 7,經濟與管理,湖南大學國際商學院工商管理專業學習
1143269,公保扎西,1999 / 3,1999 / 7,未知,中央黨校進修部第32期進修二班學習
1160373,全桂壽,1980 / 9,1984 / 7,,廣西民族學院政治係政治專業學習
1160373,全桂壽,1995 / 9,1996 / 1,,在廣西壯族自治區黨委黨校中青年干部培訓班學習
1160373,全桂壽,1997 / 9,1999 / 12,,在廣西大學商學院在職研究生班政治經濟學專業學習
1160373,全桂壽,2002 / 3,2002 / 5,,廣西壯族自治區黨委黨校地廳級幹部進修班學習
1160373,全桂壽,2003 / 9,2004 / 1,,在中央黨校西部地區幹部培訓班學習
1139800,全哲洙,1964 / 9,1966 / 7,未知,初中二年級（吉林龍井）（1966/9文革停課）
1139800,全哲洙,1970 / 8,1972 / 10,自然科學,吉林省延邊大學數學系（文革期間工農兵推薦學員）（自然科學．數學，兩年制大專班）
1139800,全哲洙,1981 / 9,1986 / 7,社會科學與法律,延邊大學政治系政治專業在職學習（社會科學．政治，在職大學本科）
1139800,全哲洙,2000 / 9,2003 / 7,社會科學與法律,中央黨校政治學專業在職研究生班學習
1139701,克尤木•巴吾東,1956 / 9,1959 / 9,未知,新疆烏魯木齊市第二師範學校
1139701,克尤木•巴吾東,1959 / 12,1966 / 2,自然科學,蘇聯塔什干大學物理系
1139701,克尤木•巴吾東,1995 / 9,1959 / 12,人文科學,新疆大學學漢語
1158460,克克,,,,高級工商管理碩士學歷
1138190,儲波,,,,安徽省桐城中學
