id,name_CHN,name_PINYIN,sex,ethnicity,edu,studying_abroad,studying_abroad_country,birthdate,deathdate,ancestral hometown,professional title,date of starting to work,birthplace,party,date of joining the party,CYL,special relationships,notes
1141695,黃克誠,Huang Kecheng,男,漢族,中學以下,,,1902/10,1986/12,湖南 永興,其他專業頭銜,,,中國共產黨,1925,否,,大將軍銜
1159173,黃克瀛,Huang Keying,女,漢族,研究生,,,1975/3,,湖南常德,,1997/7,,中國共產黨,1993/5,,,
1140585,黃先耀,Huang Xianyao,男,漢族,研究生,,,1954/10,,河南 長垣,工程師,1973/6,,中國共產黨,1978/5,否,,高級工程師
1140515,黃信生,Huang Xinsheng,男,漢族,大學專科,否,,1939/12,,河北 高碑店,中將,1958/12,,中國共產黨,1961/3,否,,
1143305,黃作興,Huang ZuoXing,男,漢族,大學本科,,,1948/10,,陜西 武功,中將,1968/3,,中國共產黨,1969/2,否,,
1141446,黃作珍,Huang Zuozhen,男,漢族,中學以下,否,,1914/12,1991/1,江西 寧都,少將,,,中國共產黨,1932,否,,
1143188,黃伯雲,Huang Boyun,男,漢族,,學位,其他,1945/11,,湖南 益陽市南縣,教授,1969/9,,中國共產黨,1972/6,否,,工學博士，教授，博士研究生導師。
1141084,黃亦純,Huang Yichun,女,漢族,大學本科,否,,1945/4,,湖南 湘鄉,,1968/12,,中國共產黨,1966/1,否,,(待補齊)
1142727,黃亞光,Huang Yaguang,男,漢族,,,,1901,1993/4,福建 長汀,,,,中國共產黨,1927/8,否,,
1139158,黃丹華,Huang Danhua,女,漢族,研究生,,,1958/1,,四川 成都,,1975,,中國共產黨,1981/5,副局級以上,,
1160460,黃世芳 ,,男,漢族,研究生,,,1977/10,,廣西 北海,,1999/7,,中國共產黨,1998/6,正副處級,,
1140387,麼興遠,Me Xingyuan,男,漢族,,否,,1941/12,,遼寧 瀋陽,中將,1959/12,,中國共產黨,1964/4,否,,
1157613,麻振軍,Ma Zhenjun,,漢族,,,,1962,,河南平輿,中將,,,中國共產黨,,,,
1143203,鹿田計,Lu TianJi,男,,中學以下,,,1929/12,,江蘇 銅山,,1954/8,,中國共產黨,1955/7,否,,1984年10月被開除黨籍、撤銷行政職務
1140573,鹿心社,Lu Xinshe,男,漢族,大學本科,短期進修,西歐,1956/11,,山東 鉅野,,1982/8,,中國共產黨,1985/7,否,,職級：副部級從政前職業：農業技術人員（農田水利工程）特別身份：國務院資深幹部（國土部）"
1139686,鳥杰,Wu Jie,男,蒙古族,,,,1935/12,,內蒙古 呼和浩特市,教授,,,中國共產黨,,否,,烏蘭夫之子
1144056,鮑義志,Bao Yizhi,男,其他種族,大學專科,,,1951,,青海 民和,,1970,,非中國共產黨,,,,"種族：土族政黨：民盟"
1139507,鮑紹坤,Bao Shaokun,男,漢族,大學本科,,,1950/1,,湖北 漢川,,1969/1,,中國共產黨,1974/12,否,,
1142153,鮑志強,Bao Zhiqiang,男,漢族,研究生,,,1949/2,,山東 膠州,,1968/9,,中國共產黨,1973/12,副局級以上,,"中央黨校在職研究生班科學社會主義專業畢業黨校研究生學歷遼寧團省委書記共青團中央常委"
1141314,鮑彤,Bao Tong,男,漢族,中學以下,否,,1932/11,,浙江 海寧,,1949/4,,中國共產黨,1949/4,否,,
1139125,鮑培德,Bao Peide,男,,大學本科,否,,1941/12,,,,,,中國共產黨,,否,,
1143047,鮑啟祥,Bao Qixiang,男,漢族,,,,1913,1967/4,河南 商城,少將,,,中國共產黨,1934,否,,曾用名鮑其祥
1139335,鮑克明,Bao Keming,男,漢族,大學本科,學位,俄國,1932/4,,山東 萊州市朱橋鎮,研究員,1947/3,,中國共產黨,1948,否,,
1142887,鮑先志,Bao Xianzhi,男,漢族,,,,1911,1988/12,湖北 麻城,中將,,,中國共產黨,1931,否,,
1142596,魯瑞林,Lu Ruilin,男,漢族,大學專科,,,1911/10,1999/7,甘肅 臨夏,少將,1931/11,,中國共產黨,1932/2,否,,原名魯瑞麟
1139274,魯煒,Lu Wei,男,漢族,研究生,,,1960/1,,安徽 巢湖,其他專業頭銜,1978/10,,中國共產黨,1991,否,,高級記者
1141908,魯治安,Lu Zhian,男,漢族,,,,1922,2004/9,直隸(今河北) 任縣,,1938/6,,中國共產黨,1942/6,否,,
1139545,魯松庭,Lu Songting,男,漢族,研究生,,,1941/9,,浙江 溫州,,1964/9,,中國共產黨,1960/2,,,
1140962,魯昕,Lu Xin,女,漢族,研究生,否,,1955/7,,遼寧 撫順,,1971/12,,中國共產黨,1985/6,否,,
1144135,魯建華,Lu Jianhua,男,漢族,研究生,,,1957/5,2010/7,江蘇 東海,,1975/7,,中國共產黨,1986/4,,,
1138642,魯平,Lu Ping,男,漢族,大學本科,,,1927/9,,四川 閬中,,1945/7,,中國共產黨,1945/7,否,,
1139789,魯學政,Lu Xuezheng,男,漢族,,否,,1933/3,,天津市,,1949/10,,中國共產黨,1950/4,否,,
1142461,魯大東,Lu Dadong,男,漢族,中學以下,,,1915/3,1998/8,河北 館陶,,1937/10,,中國共產黨,1938/4,否,,
1140803,魯堅,Lu Jian,,,,否,,1932/4,2012/8,浙江 吳興,,1949/6,,中國共產黨,1949/4,否,,原名王藝濱
1144155,魯培軍,Lu Peijun,男,漢族,研究生,,,1955/4,,浙江 餘姚,其他專業頭銜,1975/12,,中國共產黨,1975/11,,,海關副總監關銜
1142228,魯加才讓,Lujia cairang,男,藏族,,,,,,,,,,中國共產黨,,否,,
1144104,魯俊,Lu Jun,女,漢族,研究生,,,1968/5,,浙江 常山,,1987/8,,中國共產黨,1991/11,副局級以上,,
1142056,魏鳴一,Wei Mingyi,男,漢族,研究生,學位,美國,1924/4,,湖北 建始,,1949/10,吉林 長春,中國共產黨,1961/12,否,,
1143294,魏鳳和,Wei FengHe,,漢族,大學本科,,,1954/2,,山東 聊城市茌平縣溫陳鄉,中將,1970/12,山東省 聊城市茌平縣溫陳鄉,中國共產黨,1972/1,否,,
1138317,魏金山,Wei Jinshan,男,漢族,中學以下,,,1927/4,,山東 蓬萊,中將,1945/2,,中國共產黨,1945/12,否,,
1144212,魏迎寧,Wei Yinning,男,漢族,研究生,,,1950/2,,河北,經濟師,,,,,,,
1172941,魏華彬,,男,,,,,,,山東 壽光,少將,,,中國共產黨,,,,
1142057,魏興政,Wei Xingzheng,男,漢族,中學以下,,,1935/2,,山東 泰安,,1956/6,,中國共產黨,1960/3,否,,
1142055,魏秉奎,Wei Bingkui,男,漢族,中學以下,,,1928/10,1999/6,遼寧海城,,1952/3,,中國共產黨,1953/3,否,,
1142260,魏禮齡,Wei Liling,男,漢族,,,,,,,,,,中國共產黨,,否,,
1138274,魏禮群,Wei Liqun,男,漢族,大學本科,,,1944/12,,江蘇 睢寧,研究員,1968/12,,中國共產黨,1965/5,否,,"1.職級：正部級2.國務院資深幹部3.溫家寶智囊團成員4.從政前職業：機關小職員5.出生地/生長地：江蘇省睢寧縣"
1142359,魏禮玲,Wei Liling,男,漢族,,,,,,,,,,中國共產黨,,否,,
1141755,魏海生,Wei Haisheng,男,漢族,,,,,,,,,,中國共產黨,,否,,
1143272,魏民洲,Wei Mingzhou,男,漢族,研究生,,,1956/8,,陝西 華陰,,1975/8,,中國共產黨,1975/7,副局級以上,,
1140142,魏本華,Wei Benhua,男,漢族,研究生,,,,,,,,,中國共產黨,,否,,
1143924,魏文彬,Wei Wenbin,男,漢族,大學本科,,,1950/1,,湖南 桃源,,,,中國共產黨,,,,
1139739,魏敏學,Wei Minxue,男,漢族,大學本科,否,,1942/3,,黑龍江 湯原,工程師,1966/9,,中國共產黨,1966/1,否,,
1142781,魏懷禮,Wei Huaili,男,漢族,,,,1909,1970/2,陜西 安定(今子長),,1933,,中國共產黨,1928,否,,
1138595,魏建國,Wei Jianguo,男,漢族,大學本科,,,1947/3,,江蘇 鎮江,經濟師,1969/8,,中國共產黨,1965/12,否,,
1168301,魏小鵬,Wei　Xiaopeng,男,漢族,研究生,,,1959/6,,,教授,1982/9,,中國共產黨,1986/4,,,
1143689,魏小琴,Wei Xiaoqing,女,,,,,1953/2,,遼寧 北票,,1971/2,,中國共產黨,1977/2,,,
1144397,魏家福,Wei Jiafu,男,漢族,研究生,,,1950,,江蘇 鎮江,,,,中國共產黨,,否,,
1141023,魏宏,Wei Hong,男,漢族,研究生,否,,1954/5,,山東 沂南,,1970/11,,中國共產黨,1973/6,否,,
1142337,魏國強,Wei Guoqiang,男,漢族,,,,1964/11,,江蘇 丹陽,,1984/8,,中國共產黨,1990/5,否,,
1140529,魏光修,Wei Guangxiu,男,漢族,,否,,1941,,山東 濰坊市,少將,,,中國共產黨,,否,,
1158301,魏健,Wei Jian,男,漢族,,,,,,,,,,,,,,
1142034,魏伯亭,Wei Boting,男,漢族,,,,1920,1993,山東濰縣(今濰坊),,1938,,中國共產黨,1938,否,,
1144403,魏亮,Wei Liang,男,漢族,,,,1953/2,,江蘇 高淳,上將,,江蘇 高淳,中國共產黨,,否,,
1145122,高龍福,Gao longfu,,,,,,,,,,,,,,,,
1144026,高鵬,Gao Peng,女,滿族,研究生,,,1952/3,,吉林 九台,,1968/9,,中國共產黨,1972/2,否,,
1152129,高鴻鈞,Gao Hongjun,男,,,,,1963/8,,安徽省 懷遠縣,,,,,,,,2010年德國“洪堡研究獎”，2009年第三世界科學院“物理獎”，2008年全球華人物理學會“亞洲成就獎”和“國家自然科學獎”二等獎等。
1144145,高鴻賓,Gao Hongbin,男,,,,,1953/5,,,,,,中國共產黨,,,,
1141289,高鳳樓,Gao Fenglou,男,漢族,,否,,,,,,,,中國共產黨,,否,,
1172576,高驍勇,Gao　Xiaoyong,男,,,,,,,,少將,,,中國共產黨,,,,
1143439,高雲龍,Gao Yunlong,男,漢族,研究生,,,1958/12,,山東 萊蕪,,1985/7,,非中國共產黨,,否,,
1143643,高雄,Gao Xiong,男,漢族,研究生,,,1955/3,,山東 榮城,,1972/3,,中國共產黨,1974/8,正副處級,,"講師共青團廣西南寧市委副書記"
1142758,高長久,Gao Changjiu,男,漢族,,,,1909/8,1983/10,陜西 佳縣,,,,中國共產黨,1927,否,,又名夏世雄
1138680,高鐵生,Gao Tiesheng,男,漢族,,,,1940/5,,,教授,,,中國共產黨,,否,,
1142084,高鎮寧,Gao Zhennig,男,漢族,大學本科,,,1929/10,1996/2,遼寧遼陽,工程師,1952/8,,中國共產黨,1949/6,否,,研究員級高級工程師
1157409,高鍵,Gao Jian,男,漢族,研究生,,,1969/10,,山西 稷山,,1992/10,,中國共產黨,1991/1,正副處級,,
1143029,高錦純,Gao Jinchun,男,漢族,,,,1911/4,1995,陜西 米脂,,1930,,中國共產黨,1930,否,,
1155706,高銳,Gao Rui,男,漢族,,,,1919/3,,山東 萊陽,少將,1938/1,,中國共產黨,1938/2,,,
1140445,高金鈿,Gao Jintian,男,漢族,大學本科,否,,1940/10,,山東 濟南,中將,1962/7,,中國共產黨,,否,,
1144690,高運甲,Gao yun jia,男,漢族,中學以下,,,1936,,江蘇 泰州,,,,中國共產黨,,副局級以上,,
1139109,高西慶,Gao Xiqing,男,漢族,研究生,學位,其他,1953/9,,陝西,其他專業頭銜,,,中國共產黨,,否,,專業頭銜：律師。
1138584,高虎城,Gau Hucheng,男,漢族,研究生,學位,西歐,1951/8,,山西 朔縣,經濟師,1968/10,,中國共產黨,1987/3,否,,職級：正部級
1140373,高興民,Guo Xingmin,男,漢族,,否,,1928/2,,河北 灤南,中將,1942/1,,中國共產黨,1943/6,否,,
1142715,高自立,Gao Zili,男,漢族,,學位,俄國,1900,1950/1,江西 萍鄉,,,,中國共產黨,1926/10,否,,原名高煩，曾用名高志立、高節源、周和生
1140678,高翔,Gao Xiang,男,漢族,大學本科,,,1953/6,,,,1970/4,,中國共產黨,1975/4,否,,
1142082,高維嵩,Gao Weisong,男,漢族,大學專科,,,1916/11,1985/1,陜西子長,少將,1933/11,,中國共產黨,1933/11,正副處級,,曾獲二級八一勳章、二級獨立自由勳章、一級解放勳章。
1165817,高紅衛,Gao Hongwei,男,漢族,大學本科,,,1956/9,,湖北 京山,研究員,1980/12,,中國共產黨,1975/3,,,
1138848,高祀仁,Gao Siren,男,漢族,研究生,,,1944/3,,山東 青島,工程師,1968/9,,中國共產黨,1972/9,否,,
1140740,高盧麟,Gao Lulin,男,漢族,研究生,學位,俄國,1935,,江蘇 江都,工程師,,,中國共產黨,1965,否,,
1160353,高環,Gao Huan,女,漢族,研究生,,,1965/1,,黑龍江 訥河市,教授,1986/7,黑龍江 伊芳春市,中國共產黨,1985/3,,,
1142362,高環,Gao Huan,女,漢族,,,,,,,,,,中國共產黨,,否,,
1139322,高瑞科,Gao Ruike,男,漢族,大學本科,否,,1943/1,,山西 平定,,1966/9,,中國共產黨,1977/3,否,,
1142172,高玉澤,Gao Yuze,男,漢族,,,,,,,,,,中國共產黨,,否,,
1138416,高狄,Gao Di,男,漢族,中學以下,,,1927/11,,山東 臨沂,,1945/11,,中國共產黨,1946/4,否,,原名高佩明(Gao Peiming)
1170607,高燕,Gao Yan,女,漢族,大學本科,,,1958/11,,河北 交河,,1977/3,北京,中國共產黨,1985/4,否,,
1142078,高煥昌,Gao Huanchang,男,漢族,大學專科,,,1924/9,2012/10,河北深州,中將,1940/5,,中國共產黨,1942/5,否,,
1142081,高淑蘭,Gao Shulan,女,漢族,中學以下,,,1942/2,,天津,,1958/8,,中國共產黨,1969/10,副局級以上,,
1147358,高津,Gao Jin,男,漢族,研究生,,,1959/4,,江蘇 靖江,中將,1978/3,江蘇 靖江,中國共產黨,1980/1,,,
1159395,高波,Gao Po,男,漢族,大學本科,,,1973/6,,,,,,,,正副處級,,
1153112,高永文,Gao　Yong　Wen,男,漢族,,,,1957,,廣東 潮州,,,香港,,,,,1.非官守太平紳士(2001)2.銅紫荊星章(2008)
1139418,高殿成,Gao Diancheng,男,滿族,,否,,1938,,,少將,,,中國共產黨,,否,,
1141197,高武生,Gao Wusheng,男,漢族,大學本科,,,1947/9,,陝西 臨潼,中將,1965/8,,中國共產黨,1969/3,否,,
1139969,高樹春,Gao Shuchun,男,漢族,,否,,1929/10,2007/4,,少將,,,,,否,,
1151791,高東璐,Gao Donglu,男,,,,,1954/2,,河北 壩州,,,,,,,,2003年7月晉升為少將軍銜2011年6月晉升中將軍銜
1142754,高朗亭,Gao Langting,男,漢族,,,,1913,1994/7,陜西 延川,少將,,,中國共產黨,1932,否,,曾用名高明鏡
1143732,高曉宇,Gao Xiaoyu,男,漢族,大學本科,,,1938/8,,雲南 會澤,教授,1961/9,,非中國共產黨,1983/6,否,,政黨：民盟
1169133,高曉勇,Gao Xiaoyong,男,漢族,,,,,,,少將,,,,,,,
1154634,高曉兵,Gao　Xiao　Bing,女,,研究生,,,1962/1,,江蘇 南通,,1983/7。,江蘇 南通,中國共產黨,1986/4,,,
1139214,高春翔,Gao Chunxiang,男,漢族,,,,1944,,安徽 阜陽,中將,,安徽 阜陽,中國共產黨,,否,,
1140346,高明光,Gao Mingguang,男,,,否,,,,,,,,中國共產黨,,否,,
1138459,高昌禮,Gao Changli,男,漢族,大學本科,,,1937/7,,山東 魚台,,1952/2,,中國共產黨,1956/3,副局級以上,,
1139279,高新亭,Gao Xinting,男,漢族,研究生,,,1947/7,,山東 青州,,1965/11,,中國共產黨,1970/12,否,,"法學碩士中央黨校在職研究生學歷"
1140443,高文遠,Gao Wenyuan,男,漢族,,否,,1938/12,,湖北 黃陂,中將,,,中國共產黨,,否,,
1167701,高文兵,Gao　Wenbing,男,漢族,研究生,,,1955/10,,山東 蓬萊,,1974/4,,中國共產黨,1979/4,,,
1142083,高揚文,Gao Yangwen,男,漢族,中學以下,,,1917/9,2004/1,山東蓬萊,,1937/6,,中國共產黨,1937/10,否,,原名高方虹
1140495,高振家,Gao Zhenjia,男,漢族,,否,,1929/1,2014/7,遼寧 蓋平,中將,1946/4,,中國共產黨,1948/3,否,,
1144636,高懷忠,Gao Huai Zhong,男,,,,,,,天津,,,,中國共產黨,,,,
1152581,高憬宏,Gao Jinghong,男,漢族,研究生,,,1959/8,,遼寧 凌源,,1985/8,,中國共產黨,1983/12,,,
1167685,高思華,Gao　Sihua,男,,研究生,,,,,,教授,,,中國共產黨,,,,
1142856,高志潔,Gao Zhijie,男,漢族,,,,1910,1950/10,遼寧 北鎮,,,,中國共產黨,,否,,曾用名高桂岑，又名高智潔
1142426,高志浩,Gao Gji Hao,男,,大學專科,,,1910,1950/10,遼寧省 北鎮縣,其他專業頭銜,1950/1,,非中國共產黨,1932/12,否,,"曾用名高桂岑,又名高智潔"
1160775,高志杰,Gao Zhijie,男,漢族,研究生,,,1956/1,,山東 萊蕪,,1971/3,,中國共產黨,1974/6,,,
1142173,高志傑,Gao Zhijie,男,漢族,,,,1956/1,,,,,,中國共產黨,,否,,
1138860,高德正,Gao Dezheng,男,漢族,,否,,1933/7,,江蘇,,1951/6,,中國共產黨,1952/8,否,,
1138507,高德占,Gao Dezhan,男,漢族,大學本科,,,1932/8,,山東 棲霞,工程師,1952/7,,中國共產黨,1950/4,否,,
1138604,高強,Gao Qiang,男,漢族,大學本科,,,1944/8,,河北 鹽山,經濟師,1967,,中國共產黨,1978/7,否,,"1.職級：正部級2.國務院資深幹部（財政部、衛生部）3.人大常委會高幹"
1144471,高建設,Gao Jian she,男,漢族,,,,1963/8,,安徽 碭山,經濟師,1985/7,,中國共產黨,1984/5,否,,
1170924,高建華,Gao Jianhua,男,漢族,大學本科,,,1958/1,,吉林 磐石,,1976,,中國共產黨,1977,否,,
1142170,高建民,Gao Jianmin,男,漢族,研究生,,,1960/11,,山西 盂縣,,1977/12,,中國共產黨,1982/12,正副處級,,博士研究生學歷，法學博士
1147199,高建國,,男,漢族,研究生,,,1954/10,,山東壽光 膠南,中將,1972,高建國 膠南,中國共產黨,,,,
1143199,高廣濱,Guo Guangbing,男,漢族,研究生,,,1963/5,,黑龍江 哈爾濱,,1984/7,,中國共產黨,1984/6,否,,吉林大學畢業
1142076,高崗,Gao Gang,男,漢族,中學以下,,,1905/10,1954/8,陜西 橫山,,,,中國共產黨,1926,否,,原名高崇德；字碩卿，後被開除黨籍
1141824,高峰,Gao Feng,男,漢族,研究生,,,1963/10,,雲南 石屏,教授,1984/9,,非中國共產黨,,否,,生於雲南個舊，無黨派人士
1140780,高尚全,Gao Shangquan,男,漢族,大學本科,,,1929/9,,上海市 嘉定,研究員,,,,,否,,
1142171,高少安,Gao Shaoan,男,漢族,,,,1936/1,,,,,,中國共產黨,,否,,
1143878,高小玫,Gao Xiaomei,女,漢族,研究生,,,1961,,陝西 渭南,工程師,1982,,非中國共產黨,,否,,政黨：1987年12月加入中國國民黨革命委員會
1141226,高宜新,Gao Yixin,男,漢族,大學本科,,,1943/1,,陝西 佳縣,,1968/9,,中國共產黨,1965/10,正副處級,,
1142320,高宏志,Gao Hongji,男,漢族,研究生,,,1967/10,,河北 正定,,1986/8,,中國共產黨,1990/12,否,,
1161447,高宏彬,Gao Hongbin,男,漢族,研究生,學位,其他,1971/10,,遼寧 瀋陽,,1996/8,山東 蓬萊,中國共產黨,1992/11,正副處級,,
1140627,高宏峰,Gao Hongfeng,男,,研究生,,,1953/12,,內蒙 阿榮旗,,,,中國共產黨,,否,,
1141845,高守維,Gao Shouwei,男,漢族,研究生,,,1948/3,,山東 五蓮,中將,,,中國共產黨,,否,,
1140179,高姿,Gao Zi,男,漢族,,否,,,,,,,,中國共產黨,,否,,
1140498,高天正,Gao Tianzheng,男,漢族,中學以下,否,,1931/2,,河北 通縣(今北京通州區),中將,1948/10,,中國共產黨,1949/12,否,,
1139395,高國珠,Gao Guozhu,男,漢族,大學本科,否,,1941/9,,遼寧 瀋陽,,,,中國共產黨,,否,,
1138490,高嚴,Gao Yan,男,漢族,研究生,,,1942/12,,吉林 榆樹,工程師,1962/12,,中國共產黨,1965/6,否,,
1143977,高喜同,Gao Xitong,男,漢族,大學本科,,,1948/1,,河北 任丘,其他專業頭銜,1965/8,,中國共產黨,1969/1,否,,專業頭銜：統計師
1142079,高君宇,Gao Junyu,男,漢族,大學本科,,,1896/10,1925/3,山西 婁煩,,,,中國共產黨,1920,否,,原名高尚德，字錫三，號君宇，曾用名錫山、高靜宇，筆明天辛、紅越、記清修等
1144450,高名湘,Gao Ming xiang,男,漢族,,,,1952/7,,天津,,1968/10,,中國共產黨,,否,,
1155810,高同聲 ,Gao　Tong　Sheng,男,漢族,,,,1936/12,,黑龍江 肇州,中將,1955/7,,中國共產黨,1956/8,,,
1144949,高同慶,,,,,,,,,,,,,,,,,
1142077,高厚良,Gao Houliang,男,漢族,中學以下,,,1915/12,,河南新縣,少將,1928,,中國共產黨,1933/9,否,,空軍少將軍銜
1142514,高厚祖,Gao Hozu,男,漢族,中學以下,,,1914,1949/7,湖北 黃安,,1928,,中國共產黨,1934,否,,死後被追認革命烈士。
1139798,高占祥,Gao Zhanxiang,男,漢族,,,,1935/11,,河北通縣（今北京通州區）,,,,中國共產黨,1953,副局級以上,,
1168589,高勁松,Gao Jinsong,男,漢族,研究生,,,1963/8,,雲南 瀘西,,1980/11,,中國共產黨,,,,
1140734,高全立,Gao Quanli,男,漢族,大學本科,,,1950/11,,,,,,中國共產黨,,否,,
1142080,高克林,Gao Kelin,男,漢族,中學以下,,,1907/3,2001/6,陜西華縣,,1924,,中國共產黨,1925/11,副局級以上,,原名高文敏，又名高子謙、王子和、高爾伯、高仰之
1172968,高光輝,Gao　Guanghui,男,漢族,研究生,,,1963/4,,吉林 東豐,少將,,,中國共產黨,,,,
1144451,高元恩,Gao Yuan en,男,漢族,,,,1941/11,,吉林,,,,中國共產黨,,否,,
1140324,高俊良,Gao Junliang,男,漢族,,,,,,,,,,中國共產黨,,否,,
1144337,高來夫,Gao Laifu,男,漢族,研究生,,,1949/11,,遼寧省 法庫縣,少將,1968/2,,,1969/7,,,一級大檢察官
1139211,高中興,Gao Zhongxing,男,漢族,大學專科,,,1943/12,,山東 即墨,中將,1961/8,,中國共產黨,1964/6,否,,
1139936,駱琳,Luo Lin,男,漢族,研究生,,,1955,,遼寧 大連,,1974/4,,中國共產黨,1976/8,副局級以上,,
1141008,駱玉林,Luo Yulin,男,漢族,研究生,,,1958/8,,河南 新野,,1976/9,,中國共產黨,1984/9,否,,
